"No.","Time","Source","Destination","Protocol","Length","Info"
"1573","26.068677","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=6836 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1574","26.072997","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=8203 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1575","26.073068","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=9570 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1576","26.073682","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=9570 Win=65616 Len=0"
"1577","26.073813","216.9.81.189","192.168.66.22","TCP","54","http(80)  >  50439 [ACK] Seq=1 Ack=404 Win=6912 Len=0"
"1578","26.076602","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=20506 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1579","26.078124","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=21873 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1580","26.078812","192.168.66.22","216.9.81.189","TCP","60","50436  >  http(80) [ACK] Seq=400 Ack=23240 Win=65616 Len=0"
"1581","26.081150","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=23240 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1582","26.104365","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=24607 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1583","26.104437","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=25974 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1584","26.105056","192.168.66.22","216.9.81.189","TCP","60","50436  >  http(80) [ACK] Seq=400 Ack=25974 Win=65616 Len=0"
"1585","26.105145","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [PSH, ACK] Seq=10937 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1586","26.105809","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=12304 Win=65616 Len=0"
"1587","26.108840","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=12304 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1588","26.109633","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=27341 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1589","26.110304","192.168.66.22","216.9.81.189","TCP","60","50436  >  http(80) [ACK] Seq=400 Ack=28708 Win=65616 Len=0"
"1590","26.110393","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [PSH, ACK] Seq=28708 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1591","26.225437","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=30075 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1592","26.226137","192.168.66.22","216.9.81.189","TCP","60","50436  >  http(80) [ACK] Seq=400 Ack=31442 Win=65616 Len=0"
"1593","26.308379","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=13671 Win=65616 Len=0"
"1594","26.318378","192.168.66.22","216.9.81.189","TCP","60","[TCP Retransmission] 50421  >  http(80) [FIN, ACK] Seq=383 Ack=96031 Win=65276 Len=0"
"1595","26.390037","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50436 [ACK] Seq=31442 Ack=400 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1596","26.390100","216.9.81.189","192.168.66.22","HTTP","720","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1597","26.390769","192.168.66.22","216.9.81.189","TCP","60","50436  >  http(80) [ACK] Seq=400 Ack=33476 Win=65616 Len=0"
"1598","26.390771","192.168.66.22","216.9.81.189","TCP","60","50436  >  http(80) [FIN, ACK] Seq=400 Ack=33476 Win=65616 Len=0"
"1599","26.407638","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=13671 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1600","26.407707","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=15038 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1601","26.408410","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=16405 Win=65616 Len=0"
"1602","26.423133","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [PSH, ACK] Seq=16405 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1603","26.426096","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=17772 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1604","26.426796","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=19139 Win=65616 Len=0"
"1605","26.428117","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=19139 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1606","26.530907","192.168.66.22","216.9.81.189","TCP","60","[TCP Retransmission] 50431  >  http(80) [FIN, ACK] Seq=406 Ack=28036 Win=65616 Len=0"
"1607","26.539101","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=20506 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1608","26.539804","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=21873 Win=65616 Len=0"
"1609","26.693445","216.9.81.189","192.168.66.22","TCP","1421","[TCP Spurious Retransmission] http(80)  >  50431 [ACK] Seq=15038 Ack=406 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1610","26.693514","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=21873 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1611","26.694129","192.168.66.22","216.9.81.189","TCP","66","[TCP Dup ACK 1543#1] 50431  >  http(80) [ACK] Seq=407 Ack=28036 Win=65616 Len=0 SLE=15038 SRE=16405"
"1612","26.694228","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=23240 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1613","26.694935","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=24607 Win=65616 Len=0"
"1614","26.707961","216.9.81.189","192.168.66.22","TCP","54","http(80)  >  50421 [ACK] Seq=96031 Ack=384 Win=6912 Len=0"
"1615","26.708001","216.9.81.189","192.168.66.22","TCP","54","http(80)  >  50436 [ACK] Seq=33476 Ack=401 Win=6912 Len=0"
"1616","26.708060","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=24607 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1617","26.709103","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=25974 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1618","26.709799","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=27341 Win=65616 Len=0"
"1619","26.713382","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=27341 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1620","26.715123","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=28708 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1621","26.715821","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=30075 Win=65616 Len=0"
"1622","26.716097","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [PSH, ACK] Seq=30075 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1623","26.854643","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=31442 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1624","26.854700","216.9.81.189","192.168.66.22","TCP","54","http(80)  >  50431 [ACK] Seq=28036 Ack=407 Win=6912 Len=0"
"1625","26.855370","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=32809 Win=65616 Len=0"
"1626","26.860377","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=32809 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1627","26.860446","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=34176 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1628","26.861174","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=35543 Win=65616 Len=0"
"1629","27.008906","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=35543 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1630","27.089874","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50438 [ACK] Seq=36910 Ack=401 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1631","27.089942","216.9.81.189","192.168.66.22","HTTP","1334","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1632","27.090588","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=38277 Win=65616 Len=0"
"1633","27.090590","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [ACK] Seq=401 Ack=39558 Win=64336 Len=0"
"1634","27.090591","192.168.66.22","216.9.81.189","TCP","60","50438  >  http(80) [FIN, ACK] Seq=401 Ack=39558 Win=64336 Len=0"
"1635","27.209067","216.9.81.189","192.168.66.22","TCP","1421","[TCP Retransmission] http(80)  >  50437 [ACK] Seq=1368 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1636","27.209785","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=5469 Win=65616 Len=0"
"1637","27.505362","216.9.81.189","192.168.66.22","TCP","54","http(80)  >  50438 [ACK] Seq=39558 Ack=402 Win=6912 Len=0"
"1638","27.763876","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=5469 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1639","27.763954","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=6836 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1640","27.764654","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=8203 Win=65616 Len=0"
"1641","28.230040","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=8203 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1642","28.399171","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=9570 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1643","28.399249","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [PSH, ACK] Seq=10937 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1644","28.399885","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=10937 Win=65616 Len=0"
"1645","28.458468","192.168.66.22","216.9.81.189","TCP","66","[TCP Retransmission] 50440  >  http(80) [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM"
"1646","28.598475","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=12304 Win=65616 Len=0"
"1647","28.674866","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=12304 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1648","28.825700","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=13671 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1649","28.826412","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=15038 Win=65616 Len=0"
"1650","28.967398","216.9.81.189","192.168.66.22","TCP","66","http(80)  >  50440 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1367 SACK_PERM WS=4"
"1651","28.967465","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=1 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1652","28.967743","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=1 Ack=1 Win=65616 Len=0"
"1653","28.968249","192.168.66.22","216.9.81.189","HTTP","650","GET /wp-content/themes/bizmo/style.css HTTP/1.1 "
"1654","28.979847","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=15038 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1655","29.165978","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=1368 Win=65616 Len=0"
"1656","29.178483","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=16405 Win=65616 Len=0"
"1657","29.344023","216.9.81.189","192.168.66.22","TCP","54","http(80)  >  50440 [ACK] Seq=1 Ack=597 Win=7032 Len=0"
"1658","29.502103","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=1 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1659","29.502174","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=1368 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1660","29.502863","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=597 Ack=2735 Win=65616 Len=0"
"1661","29.633382","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=1368 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1662","29.633453","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=2735 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1663","29.634175","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=4102 Win=65616 Len=0"
"1664","29.635599","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [PSH, ACK] Seq=16405 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1665","29.637131","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=17772 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1666","29.637821","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=19139 Win=65616 Len=0"
"1667","29.658860","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=19139 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1668","29.824357","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=2735 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1669","29.856015","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=20506 Win=65616 Len=0"
"1670","29.947653","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=4102 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1671","29.947724","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=5469 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1672","29.948347","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=597 Ack=5469 Win=65616 Len=0"
"1673","29.948811","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=4102 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1674","29.950350","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=5469 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1675","29.951018","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=6836 Win=65616 Len=0"
"1676","29.960096","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=6836 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1677","29.963136","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=20506 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1678","29.963904","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [PSH, ACK] Seq=21873 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1679","29.964575","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=23240 Win=65616 Len=0"
"1680","29.979546","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=23240 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1681","30.151016","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=597 Ack=6836 Win=65616 Len=0"
"1682","30.161016","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=8203 Win=65616 Len=0"
"1683","30.173517","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=24607 Win=65616 Len=0"
"1684","30.237842","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=24607 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1685","30.438528","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=25974 Win=65616 Len=0"
"1686","30.441348","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=6836 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1687","30.448839","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=8203 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1688","30.448909","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=9570 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1689","30.449533","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=597 Ack=9570 Win=65616 Len=0"
"1690","30.451099","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=8203 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1691","30.452619","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=9570 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1692","30.453310","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=10937 Win=65616 Len=0"
"1693","30.453398","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=25974 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1694","30.484148","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [PSH, ACK] Seq=27341 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1695","30.484844","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=28708 Win=65616 Len=0"
"1696","30.486051","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [PSH, ACK] Seq=10937 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1697","30.486741","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=597 Ack=12304 Win=65616 Len=0"
"1698","30.537974","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [ACK] Seq=12304 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1699","30.539486","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [PSH, ACK] Seq=10937 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1700","30.599037","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=28708 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1701","30.741043","192.168.66.22","216.9.81.189","TCP","60","50440  >  http(80) [ACK] Seq=597 Ack=13671 Win=65616 Len=0"
"1702","30.741044","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=12304 Win=65616 Len=0"
"1703","30.793438","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=30075 Win=65616 Len=0"
"1704","30.819553","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=30075 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1705","30.831716","216.9.81.189","192.168.66.22","TCP","1421","[TCP Previous segment not captured] http(80)  >  50440 [ACK] Seq=15038 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1706","30.831790","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50440 [PSH, ACK] Seq=16405 Ack=597 Win=7032 Len=1367 [TCP segment of a reassembled PDU]"
"1707","30.832410","192.168.66.22","216.9.81.189","TCP","66","[TCP Dup ACK 1701#1] 50440  >  http(80) [ACK] Seq=597 Ack=13671 Win=65616 Len=0 SLE=15038 SRE=16405"
"1708","30.832411","192.168.66.22","216.9.81.189","TCP","66","[TCP Dup ACK 1701#2] 50440  >  http(80) [ACK] Seq=597 Ack=13671 Win=65616 Len=0 SLE=15038 SRE=17772"
"1709","30.832491","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=12304 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1710","30.846091","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50439 [ACK] Seq=13671 Ack=404 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1711","30.846774","192.168.66.22","216.9.81.189","TCP","60","50439  >  http(80) [ACK] Seq=404 Ack=15038 Win=65616 Len=0"
"1712","30.847612","216.9.81.189","192.168.66.22","TCP","1421","http(80)  >  50437 [ACK] Seq=31442 Ack=405 Win=6912 Len=1367 [TCP segment of a reassembled PDU]"
"1713","30.848302","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=32809 Win=65616 Len=0"
"1714","30.854120","216.9.81.189","192.168.66.22","HTTP","934","HTTP/1.1 200 OK  (JPEG JFIF image)"
"1715","30.854453","192.168.66.22","216.9.81.189","TCP","60","50437  >  http(80) [ACK] Seq=405 Ack=33690 Win=64736 Len=0"
